0.4,0.05,996.8125
0.4,0.1,1010.67
0.4,0.15,1024.5325
0.4,0.2,1038.4
0.4,0.25,1052.2725
0.4,0.3,1066.15
0.4,0.35,1080.0325
0.4,0.4,1093.92
0.4,0.45,1107.8125
0.4,0.5,1121.71
0.4,0.55,1135.6125
0.4,0.6,1149.52
0.4,0.65,1163.4325
0.4,0.7,1177.35
0.4,0.75,1191.2725
0.4,0.8,1205.2
0.4,0.85,1219.1325
0.4,0.9,1233.07
0.4,0.95,1247.0125
0.4,1.0,1260.96
0.45,0.0,1082.4025
0.45,0.05,1096.255
0.45,0.1,1110.1125
0.45,0.15,1123.975
0.45,0.2,1137.8425
0.45,0.25,1151.715
0.45,0.3,1165.5925
0.45,0.35,1179.475
0.45,0.4,1193.3625
0.45,0.45,1207.255
0.45,0.5,1221.1525
0.45,0.55,1235.055
0.45,0.6,1248.9625
0.45,0.65,1262.875
0.45,0.7,1276.7925
0.45,0.75,1290.715
0.45,0.8,1304.6425
0.45,0.85,1318.575
0.45,0.9,1332.5125
0.45,0.95,1346.455
0.45,1.0,1360.4025
0.5,0.0,1183.75
0.5,0.05,1197.6025
0.5,0.1,1211.46
0.5,0.15,1225.3225
0.5,0.2,1239.19
0.5,0.25,1253.0625
0.5,0.3,1266.94
0.5,0.35,1280.8225
0.5,0.4,1294.71
0.5,0.45,1308.6025
0.5,0.5,1322.5
0.5,0.55,1336.4025
0.5,0.6,1350.31
0.5,0.65,1364.2225
0.5,0.7,1378.14
0.5,0.75,1392.0625
0.5,0.8,1405.99
0.5,0.85,1419.9225
0.5,0.9,1433.86
0.5,0.95,1447.8025
0.5,1.0,1461.75
0.55,0.0,1287.0025
0.55,0.05,1300.855
0.55,0.1,1314.7125
0.55,0.15,1328.575
0.55,0.2,1342.4425
0.55,0.25,1356.315
0.55,0.3,1370.1925
0.55,0.35,1384.075
0.55,0.4,1397.9625
0.55,0.45,1411.855
0.55,0.5,1425.7525
0.55,0.55,1439.655
0.55,0.6,1453.5625
0.55,0.65,1467.475
0.55,0.7,1481.3925
0.55,0.75,1495.315
0.55,0.8,1509.2425
0.55,0.85,1523.175
0.55,0.9,1537.1125
0.55,0.95,1551.055
0.55,1.0,1565.0025
0.6,0.0,1392.16
0.6,0.05,1406.0125
0.6,0.1,1419.87
0.6,0.15,1433.7325
0.6,0.2,1447.6
0.6,0.25,1461.4725
0.6,0.3,1475.35
0.6,0.35,1489.2325
0.6,0.4,1503.12
0.6,0.45,1517.0125
0.6,0.5,1530.91
0.6,0.55,1544.8125
0.6,0.6,1558.72
0.6,0.65,1572.6325
0.6,0.7,1586.55
0.6,0.75,1600.4725
0.6,0.8,1614.4
0.6,0.85,1628.3325
0.6,0.9,1642.27
0.6,0.95,1656.2125
0.6,1.0,1670.16
0.65,0.0,1499.2225
0.65,0.05,1513.075
0.65,0.1,1526.9325
0.65,0.15,1540.795
0.65,0.2,1554.6625
0.65,0.25,1568.535
0.65,0.3,1582.4125
0.65,0.35,1596.295
0.65,0.4,1610.1825
0.65,0.45,1624.075
0.65,0.5,1637.9725
0.65,0.55,1651.875
0.65,0.6,1665.7825
0.65,0.65,1679.695
0.65,0.7,1693.6125
0.65,0.75,1707.535
0.65,0.8,1721.4625
0.65,0.85,1735.395
0.65,0.9,1749.3325
0.65,0.95,1763.275
0.65,1.0,1777.2225
0.7,0.0,1608.19
0.7,0.05,1622.0425
0.7,0.1,1635.9
0.7,0.15,1649.7625
0.7,0.2,1663.63
0.7,0.25,1677.5025
0.7,0.3,1691.38
0.7,0.35,1705.2625
0.7,0.4,1719.15
0.7,0.45,1733.0425
0.7,0.5,1746.94
0.7,0.55,1760.8425
0.7,0.6,1774.75
0.7,0.65,1788.6625
0.7,0.7,1802.58
0.7,0.75,1816.5025
0.7,0.8,1830.43
0.7,0.85,1844.3625
0.7,0.9,1858.3
0.7,0.95,1872.2425
0.7,1.0,1886.19
0.75,0.0,1719.0625
0.75,0.05,1732.915
0.75,0.1,1746.7725
0.75,0.15,1760.635
0.75,0.2,1774.5025
0.75,0.25,1788.375
0.75,0.3,1802.2525
0.75,0.35,1816.135
0.75,0.4,1830.0225
0.75,0.45,1843.915
0.75,0.5,1857.8125
0.75,0.55,1871.715
0.75,0.6,1885.6225
0.75,0.65,1899.535
0.75,0.7,1913.4525
0.75,0.75,1927.375
0.75,0.8,1941.3025
0.75,0.85,1955.235
0.75,0.9,1969.1725
0.75,0.95,1983.115
0.75,1.0,1997.0625
0.8,0.0,1831.84
0.8,0.05,1845.6925
0.8,0.1,1859.55
0.8,0.15,1873.4125
0.8,0.2,1887.28
0.8,0.25,1901.1525
0.8,0.3,1915.03
0.8,0.35,1928.9125
0.8,0.4,1942.8
0.8,0.45,1956.6925
0.8,0.5,1970.59
0.8,0.55,1984.4925
0.8,0.6,1998.4
0.8,0.65,2012.3125
0.8,0.7,2026.23
0.8,0.75,2040.1525
0.8,0.8,2054.08
0.8,0.85,2068.0125
0.8,0.9,2081.95
0.8,0.95,2095.8925
0.8,1.0,2109.84
0.85,0.0,1946.5225
0.85,0.05,1960.375
0.85,0.1,1974.2325
0.85,0.15,1988.095
0.85,0.2,2001.9625
0.85,0.25,2015.835
0.85,0.3,2029.7125
0.85,0.35,2043.595
0.85,0.4,2057.4825
0.85,0.45,2071.375
0.85,0.5,2085.2725
0.85,0.55,2099.175
0.85,0.6,2113.0825
0.85,0.65,2126.995
0.85,0.7,2140.9125
0.85,0.75,2154.835
0.85,0.8,2168.7625
0.85,0.85,2182.695
0.85,0.9,2196.6325
0.85,0.95,2210.575
0.85,1.0,2224.5225
0.9,0.0,2063.11
0.9,0.05,2076.9625
0.9,0.1,2090.82
0.9,0.15,2104.6825
0.9,0.2,2118.55
0.9,0.25,2132.4225
0.9,0.3,2146.3
0.9,0.35,2160.1825
0.9,0.4,2174.07
0.9,0.45,2187.9625
0.9,0.5,2201.86
0.9,0.55,2215.7625
0.9,0.6,2229.67
0.9,0.65,2243.5825
0.9,0.7,2257.5
0.9,0.75,2271.4225
0.9,0.8,2285.35
0.9,0.85,2299.2825
0.9,0.9,2313.22
0.9,0.95,2327.1625
0.9,1.0,2341.11
0.95,0.0,2181.6025
0.95,0.05,2195.455
0.95,0.1,2209.3125
0.95,0.15,2223.175
0.95,0.2,2237.0425
0.95,0.25,2250.915
0.95,0.3,2264.7925
0.95,0.35,2278.675
0.95,0.4,2292.5625
0.95,0.45,2306.455
0.95,0.5,2320.3525
0.95,0.55,2334.255
0.95,0.6,2348.1625
0.95,0.65,2362.075
0.95,0.7,2375.9925
0.95,0.75,2389.915
0.95,0.8,2403.8425
0.95,0.85,2417.775
0.95,0.9,2431.7125
0.95,0.95,2445.655
0.95,1.0,2459.6025
1.0,0.0,2302.0
1.0,0.05,2315.8525
1.0,0.1,2329.71
1.0,0.15,2343.5725
1.0,0.2,2357.44
1.0,0.25,2371.3125
1.0,0.3,2385.19
1.0,0.35,2399.0725
1.0,0.4,2412.96
1.0,0.45,2426.8525
1.0,0.5,2440.75
1.0,0.55,2454.6525
1.0,0.6,2468.56
1.0,0.65,2482.4725
1.0,0.7,2496.39
1.0,0.75,2510.3125
1.0,0.8,2524.24
1.0,0.85,2538.1725
1.0,0.9,2552.11
1.0,0.95,2566.0525
1.0,1.0,2580.0
