0.0,2858.25
0.01,2879.788819
0.02,2901.725352
0.03,2924.059713
0.04,2946.792016
0.05,2969.922375
0.06,2993.450904
0.07,3017.377717
0.08,3041.702928
0.09,3066.426651
0.1,3091.549
0.11,3117.070089
0.12,3142.990032
0.13,3169.308943
0.14,3196.026936
0.15,3223.144125
0.16,3250.660624
0.17,3278.576547
0.18,3306.892008
0.19,3335.607121
0.2,3364.722
0.21,3394.236759
0.22,3424.151512
0.23,3454.466373
0.24,3485.181456
0.25,3516.296875
0.26,3547.812744
0.27,3579.729177
0.28,3612.046288
0.29,3644.764191
0.3,3677.883
0.31,3711.402829
0.32,3745.323792
0.33,3779.646003
0.34,3814.369576
0.35,3849.494625
0.36,3885.021264
0.37,3920.949607
0.38,3957.279768
0.39,3994.011861
0.4,4031.146
0.41,4068.682299
0.42,4106.620872
0.43,4144.961833
0.44,4183.705296
0.45,4222.851375
0.46,4262.400184
0.47,4302.351837
0.48,4342.706448
0.49,4383.464131
0.5,4424.625
0.51,4466.189169
0.52,4508.156752
0.53,4550.527863
0.54,4593.302616
0.55,4636.481125
0.56,4680.063504
0.57,4724.049867
0.58,4768.440328
0.59,4813.235001
0.6,4858.434
0.61,4904.037439
0.62,4950.045432
0.63,4996.458093
0.64,5043.275536
0.65,5090.497875
0.66,5138.125224
0.67,5186.157697
0.68,5234.595408
0.69,5283.438471
0.7,5332.687
0.71,5382.341109
0.72,5432.400912
0.73,5482.866523
0.74,5533.738056
0.75,5585.015625
0.76,5636.699344
0.77,5688.789327
0.78,5741.285688
0.79,5794.188541
0.8,5847.498
0.81,5901.214179
0.82,5955.337192
0.83,6009.867153
0.84,6064.804176
0.85,6120.148375
0.86,6175.899864
0.87,6232.058757
0.88,6288.625168
0.89,6345.599211
0.9,6402.981
0.91,6460.770649
0.92,6518.968272
0.93,6577.573983
0.94,6636.587896
0.95,6696.010125
0.96,6755.840784
0.97,6816.079987
0.98,6876.727848
0.99,6937.784481
